x,fit,Maximizacion,Minimizacion,Factibilidad,a1,a2,epsilonConstraint,iteracion
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,3
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,3
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,3
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,3
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,3
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,3
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,3
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,3
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,3
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,3
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,3
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,3
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,3
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,3
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,3
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,3
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,3
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,3
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,3
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,3
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,3
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,3
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,3
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,3
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,3
"[6, 0, 25, 4, 30]",2544,2544,3254,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[6, 0, 25, 4, 30]",2544,2544,3254,True,1,1,3500,4
"[6, 0, 25, 4, 30]",2544,2544,3254,True,1,1,3500,4
"[6, 0, 25, 4, 30]",2544,2544,3254,True,1,1,3500,4
"[6, 0, 25, 4, 30]",2544,2544,3254,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,4
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,4
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,4
"[6, 0, 25, 4, 30]",2544,2544,3254,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[6, 0, 25, 4, 30]",2544,2544,3254,True,1,1,3500,5
"[6, 0, 25, 4, 30]",2544,2544,3254,True,1,1,3500,5
"[6, 0, 25, 4, 30]",2544,2544,3254,True,1,1,3500,5
"[6, 0, 25, 4, 30]",2544,2544,3254,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,5
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,5
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,5
"[6, 0, 25, 4, 30]",2544,2544,3254,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[6, 0, 25, 4, 30]",2544,2544,3254,True,1,1,3500,6
"[6, 0, 25, 4, 30]",2544,2544,3254,True,1,1,3500,6
"[6, 0, 25, 4, 30]",2544,2544,3254,True,1,1,3500,6
"[6, 0, 25, 4, 30]",2544,2544,3254,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,6
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,6
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,6
"[6, 0, 25, 4, 30]",2544,2544,3254,True,1,1,3500,7
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,7
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,7
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,7
"[6, 0, 25, 4, 30]",2544,2544,3254,True,1,1,3500,7
"[6, 0, 25, 4, 30]",2544,2544,3254,True,1,1,3500,7
"[6, 0, 25, 4, 30]",2544,2544,3254,True,1,1,3500,7
"[6, 0, 25, 4, 30]",2544,2544,3254,True,1,1,3500,7
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,7
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,7
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,7
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,7
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,7
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,7
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,7
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,7
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,7
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,7
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,7
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,7
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,7
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,7
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,7
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,7
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,7
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,7
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,7
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,7
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,7
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,7
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,7
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,7
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,7
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,7
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,7
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,7
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,7
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,7
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,7
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,7
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,7
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,7
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,7
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,7
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,7
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,7
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,7
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,7
"[0, 0, 25, 4, 30]",2124,2124,2234,True,1,1,3500,7
"[1, 0, 25, 4, 30]",2194,2194,2404,True,1,1,3500,7
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,7
"[4, 0, 25, 4, 30]",2404,2404,2914,True,1,1,3500,7
